,PA18:PM10,PA18:PM25,PA18:NO2,PA18:NO,PA18:NOX,PA18:O3
,PARIS 18ème,PARIS 18ème,PARIS 18ème,PARIS 18ème,PARIS 18ème,PARIS 18ème
,PA18,PA18,PA18,PA18,PA18,PA18
,PM 10 particules,"PM 2,5 particules",dioxyde d azote,monoxyde d azote,oxydes d azote,ozone
,PM10,PM25,NO2,NO,NOX,O3
,microg/m3,microg/m3,microg/m3,microg/m3,microg/m3,microg/m3
2023-11-04 04:00:00Z,14.1,1.9,10.5,0.6,11.5,44.9
2023-11-04 05:00:00Z,11.8,3.5,11.0,0.8,12.3,45.0
2023-11-04 06:00:00Z,12.9,6.7,11.7,0.8,13.0,45.2
2023-11-04 07:00:00Z,9.3,3.5,13.9,1.1,15.6,48.3
2023-11-04 08:00:00Z,9.6,1.0,15.7,1.4,17.9,47.7
2023-11-04 09:00:00Z,8.3,3.3,15.2,1.5,17.5,51.5
2023-11-04 10:00:00Z,8.6,2.4,14.2,1.6,16.6,50.7
2023-11-04 11:00:00Z,8.4,2.0,13.9,1.7,16.6,53.1
2023-11-04 12:00:00Z,16.6,4.2,11.4,2.1,14.6,66.3
2023-11-04 13:00:00Z,23.3,5.5,8.0,1.5,10.4,77.0
2023-11-04 14:00:00Z,14.4,6.3,8.0,1.4,10.0,78.4
2023-11-04 15:00:00Z,18.8,6.4,11.7,1.3,13.8,72.7
2023-11-04 16:00:00Z,7.7,9.0,10.9,1.3,13.0,74.7
2023-11-04 17:00:00Z,12.8,6.6,13.5,1.2,15.3,69.3
2023-11-04 18:00:00Z,15.7,7.5,18.1,1.0,19.6,63.2
2023-11-04 19:00:00Z,15.4,7.8,14.0,0.9,15.3,67.6
2023-11-04 20:00:00Z,17.5,4.3,15.2,0.8,16.5,62.2
2023-11-04 21:00:00Z,16.1,5.5,15.0,0.9,16.4,60.5
2023-11-04 22:00:00Z,12.0,8.5,12.3,0.9,13.8,62.2
2023-11-04 23:00:00Z,13.5,5.3,11.3,0.9,12.7,61.8
2023-11-05 00:00:00Z,8.3,1.5,8.5,0.7,9.6,69.7
2023-11-05 01:00:00Z,8.6,0.0,8.3,0.4,9.0,69.7
2023-11-05 02:00:00Z,8.4,1.6,6.8,0.6,7.5,73.7
2023-11-05 03:00:00Z,8.3,3.0,6.3,0.7,7.3,78.7
2023-11-05 04:00:00Z,7.2,4.3,6.2,0.7,7.2,77.6
2023-11-05 05:00:00Z,7.6,4.2,7.0,0.9,8.3,74.1
2023-11-05 06:00:00Z,8.5,3.0,6.7,0.7,7.7,72.4
2023-11-05 07:00:00Z,6.1,2.1,7.5,1.0,8.9,67.5
2023-11-05 08:00:00Z,4.0,2.6,8.2,1.1,9.9,61.1
2023-11-05 09:00:00Z,8.6,1.9,8.4,1.5,10.7,56.0
2023-11-05 10:00:00Z,7.0,2.1,8.7,1.8,11.4,53.9
2023-11-05 11:00:00Z,9.5,3.0,9.6,2.3,13.2,53.7
2023-11-05 12:00:00Z,12.1,5.0,8.0,2.4,11.8,63.2
2023-11-05 13:00:00Z,12.1,5.3,10.8,2.6,14.9,62.5
2023-11-05 14:00:00Z,14.0,2.8,9.1,2.4,12.8,61.5
2023-11-05 15:00:00Z,8.5,2.5,10.8,2.4,14.4,59.4
2023-11-05 16:00:00Z,7.5,1.8,9.5,1.4,11.6,62.8
2023-11-05 17:00:00Z,7.7,0.1,14.3,1.1,16.1,57.4
2023-11-05 18:00:00Z,11.2,7.5,19.8,1.5,22.2,50.2
2023-11-05 19:00:00Z,11.9,5.9,22.3,1.7,24.9,51.9
2023-11-05 20:00:00Z,11.0,4.4,17.6,1.5,20.0,52.3
2023-11-05 21:00:00Z,8.1,2.7,16.1,1.5,18.4,59.0
2023-11-05 22:00:00Z,9.6,5.0,13.4,1.4,15.5,57.5
2023-11-05 23:00:00Z,9.4,3.7,11.4,1.1,13.1,55.6
2023-11-06 00:00:00Z,12.2,1.4,9.7,1.0,11.3,53.8
2023-11-06 01:00:00Z,14.0,1.1,8.2,1.1,9.9,57.8
2023-11-06 02:00:00Z,15.6,1.6,7.4,0.9,8.9,59.6
2023-11-06 03:00:00Z,11.2,4.4,8.5,0.8,9.7,51.1
2023-11-06 04:00:00Z,11.5,3.1,7.4,0.9,8.7,50.8
2023-11-06 05:00:00Z,13.4,3.0,9.1,1.0,10.7,49.2
2023-11-06 06:00:00Z,16.3,3.9,13.5,1.0,14.9,44.7
2023-11-06 07:00:00Z,9.2,3.8,20.0,1.5,22.4,40.5
2023-11-06 08:00:00Z,9.3,1.9,20.2,2.7,24.4,45.3
2023-11-06 09:00:00Z,8.1,0.0,16.6,2.7,20.7,50.2
2023-11-06 10:00:00Z,15.7,1.7,14.7,3.6,20.2,56.7
2023-11-06 11:00:00Z,12.5,3.2,11.2,2.9,15.6,63.8
2023-11-06 12:00:00Z,12.7,3.0,11.3,2.8,15.6,64.8
2023-11-06 13:00:00Z,14.1,2.1,10.3,2.2,13.9,68.5
2023-11-06 14:00:00Z,14.6,0.5,10.6,2.1,13.9,72.0
2023-11-06 15:00:00Z,20.0,1.0,12.8,1.7,15.3,69.2
2023-11-06 16:00:00Z,9.3,3.5,13.0,1.3,15.0,70.3
2023-11-06 17:00:00Z,10.2,1.7,18.3,1.2,20.2,61.0
2023-11-06 18:00:00Z,10.0,0.8,23.5,0.9,24.9,58.9
2023-11-06 19:00:00Z,9.9,2.0,22.1,1.1,23.8,57.2
2023-11-06 20:00:00Z,8.9,3.1,19.5,1.1,21.2,59.0
2023-11-06 21:00:00Z,7.5,5.5,19.7,1.1,21.4,54.8
2023-11-06 22:00:00Z,7.4,3.7,16.1,1.0,17.6,54.2
2023-11-06 23:00:00Z,7.4,3.1,12.5,0.6,13.5,53.8
2023-11-07 00:00:00Z,5.3,0.4,12.3,0.9,13.8,54.7
2023-11-07 01:00:00Z,6.0,0.0,12.5,1.0,14.1,50.1
2023-11-07 02:00:00Z,8.5,3.0,12.0,1.2,13.8,50.3
2023-11-07 03:00:00Z,7.8,2.6,9.8,0.8,11.1,54.1
2023-11-07 04:00:00Z,5.5,5.2,9.1,1.0,10.6,53.7
2023-11-07 05:00:00Z,8.2,6.6,11.1,1.2,13.1,53.2
2023-11-07 06:00:00Z,10.2,5.1,16.9,1.6,19.4,45.4
2023-11-07 07:00:00Z,10.2,3.8,25.6,2.4,29.2,38.4
2023-11-07 08:00:00Z,13.3,3.8,30.9,4.4,37.6,33.2
2023-11-07 09:00:00Z,28.1,5.5,27.8,4.6,34.8,37.4
2023-11-07 10:00:00Z,24.6,3.9,21.6,6.4,31.3,45.9
2023-11-07 11:00:00Z,27.4,7.4,18.0,5.5,26.4,53.9
2023-11-07 12:00:00Z,21.9,8.7,15.1,4.6,22.1,57.9
2023-11-07 13:00:00Z,19.0,8.3,12.3,3.5,17.7,61.6
2023-11-07 14:00:00Z,18.5,4.5,11.8,2.6,15.8,69.7
2023-11-07 15:00:00Z,18.7,4.3,12.0,2.1,15.2,70.7
2023-11-07 16:00:00Z,15.2,3.2,16.0,1.9,18.7,65.5
2023-11-07 17:00:00Z,8.8,0.4,21.2,1.1,23.0,60.9
2023-11-07 18:00:00Z,14.3,3.0,28.5,1.4,30.7,51.0
2023-11-07 19:00:00Z,16.8,2.9,27.5,1.7,30.1,51.3
2023-11-07 20:00:00Z,11.4,0.9,26.4,1.4,28.6,49.8
2023-11-07 21:00:00Z,11.6,2.8,22.0,1.6,24.4,49.0
2023-11-07 22:00:00Z,9.6,4.3,20.5,1.7,23.4,46.4
2023-11-07 23:00:00Z,9.0,8.2,17.5,1.4,19.7,49.0
2023-11-08 00:00:00Z,9.2,5.6,15.4,1.3,17.4,49.2
2023-11-08 01:00:00Z,13.5,2.7,13.4,0.9,14.8,48.5
2023-11-08 02:00:00Z,14.1,2.2,11.8,1.0,13.2,48.8
2023-11-08 03:00:00Z,10.5,1.8,10.1,0.6,11.0,52.1
2023-11-08 04:00:00Z,6.8,3.8,10.4,1.1,12.0,56.0
2023-11-08 05:00:00Z,6.3,5.3,10.5,0.9,12.0,57.8
2023-11-08 06:00:00Z,14.7,3.6,16.2,0.8,17.4,51.7
2023-11-08 07:00:00Z,12.5,3.3,26.4,1.4,28.6,42.4
2023-11-08 08:00:00Z,16.6,2.9,28.8,2.7,32.9,35.8
2023-11-08 09:00:00Z,17.5,4.4,25.2,3.5,30.5,42.9
2023-11-08 10:00:00Z,15.8,3.9,23.4,3.8,29.2,40.9
2023-11-08 11:00:00Z,14.8,3.4,21.8,3.8,27.5,49.3
2023-11-08 12:00:00Z,12.3,4.7,18.1,3.1,22.9,55.9
2023-11-08 13:00:00Z,15.1,5.6,16.8,3.1,21.6,61.6
2023-11-08 14:00:00Z,15.0,3.9,16.4,3.1,21.1,62.1
2023-11-08 15:00:00Z,7.3,4.1,18.3,1.6,20.8,58.1
2023-11-08 16:00:00Z,10.5,2.8,22.0,1.2,23.9,49.5
2023-11-08 17:00:00Z,12.1,0.2,22.8,1.3,24.8,51.2
2023-11-08 18:00:00Z,11.2,0.6,20.4,1.0,21.9,52.2
2023-11-08 19:00:00Z,14.9,0.9,16.4,0.9,17.8,58.6
2023-11-08 20:00:00Z,9.2,1.0,12.9,1.2,14.8,58.5
2023-11-08 21:00:00Z,7.1,2.0,12.3,1.0,13.8,58.4
2023-11-08 22:00:00Z,6.9,2.4,10.6,0.8,11.8,57.3
2023-11-08 23:00:00Z,6.7,3.0,9.7,1.0,11.2,58.0
2023-11-09 00:00:00Z,9.4,3.0,7.8,0.8,9.0,60.8
2023-11-09 01:00:00Z,8.6,2.4,6.3,0.7,7.5,57.5
2023-11-09 02:00:00Z,5.6,0.0,6.9,0.7,7.9,55.1
2023-11-09 03:00:00Z,5.0,2.3,8.0,1.0,9.5,60.1
2023-11-09 04:00:00Z,7.1,6.3,10.9,0.8,12.1,68.9
2023-11-09 05:00:00Z,11.7,7.0,12.8,0.7,14.0,66.9
2023-11-09 06:00:00Z,13.5,6.9,21.4,1.8,24.2,53.0
2023-11-09 07:00:00Z,18.8,5.7,31.2,2.0,34.4,42.1
2023-11-09 08:00:00Z,14.7,6.8,33.1,3.1,37.8,39.0
2023-11-09 09:00:00Z,19.6,5.6,23.2,4.1,29.5,49.7
2023-11-09 10:00:00Z,23.3,5.1,20.2,4.2,26.6,51.2
2023-11-09 11:00:00Z,27.0,3.0,18.7,3.2,23.6,53.0
2023-11-09 12:00:00Z,23.2,6.8,14.8,3.2,19.7,58.8
2023-11-09 13:00:00Z,12.7,5.9,15.2,2.3,18.7,59.8
2023-11-09 14:00:00Z,11.5,2.1,23.5,3.1,28.2,51.0
2023-11-09 15:00:00Z,9.6,0.0,19.1,2.2,22.4,55.0
2023-11-09 16:00:00Z,10.7,1.6,23.9,3.3,28.9,53.8
2023-11-09 17:00:00Z,8.3,2.7,27.4,1.9,30.2,47.0
2023-11-09 18:00:00Z,7.5,1.7,29.7,1.5,32.1,46.0
2023-11-09 19:00:00Z,8.1,1.8,25.6,1.1,27.3,50.1
2023-11-09 20:00:00Z,12.2,3.5,19.9,1.4,22.2,53.6
2023-11-09 21:00:00Z,15.0,7.2,17.1,1.3,19.0,54.7
2023-11-09 22:00:00Z,11.1,6.0,13.5,1.2,15.4,58.9
2023-11-09 23:00:00Z,9.2,4.2,12.9,1.1,14.6,60.2
2023-11-10 00:00:00Z,13.1,3.4,12.0,1.1,13.6,58.3
2023-11-10 01:00:00Z,10.8,2.8,10.7,1.2,12.6,57.9
2023-11-10 02:00:00Z,8.0,3.1,10.3,1.1,12.1,55.3
2023-11-10 03:00:00Z,7.5,4.5,9.3,0.9,10.5,58.9
2023-11-10 04:00:00Z,7.9,5.5,9.1,0.9,10.5,61.2
2023-11-10 05:00:00Z,7.5,6.8,9.8,0.9,11.2,58.0
2023-11-10 06:00:00Z,10.4,3.9,13.3,1.5,15.7,51.6
2023-11-10 07:00:00Z,12.0,0.8,19.2,2.0,22.3,44.9
2023-11-10 08:00:00Z,14.9,5.2,20.5,2.3,24.0,46.0
2023-11-10 09:00:00Z,17.3,6.7,19.0,3.4,24.2,47.9
2023-11-10 10:00:00Z,23.3,11.0,16.8,3.9,22.8,51.4
2023-11-10 11:00:00Z,14.3,9.3,16.1,4.1,22.5,53.3
2023-11-10 12:00:00Z,20.0,6.4,13.5,3.6,19.1,55.6
2023-11-10 13:00:00Z,22.4,3.6,12.8,2.3,16.4,58.7
2023-11-10 14:00:00Z,18.9,6.4,15.7,2.1,19.0,54.2
2023-11-10 15:00:00Z,17.3,5.9,15.5,2.4,19.2,56.1
2023-11-10 16:00:00Z,10.4,5.3,16.5,1.4,18.6,58.2
2023-11-10 17:00:00Z,8.9,4.0,20.3,2.1,23.4,53.3
2023-11-10 18:00:00Z,10.2,7.0,22.5,2.7,26.5,53.1
2023-11-10 19:00:00Z,14.4,7.8,24.4,2.9,28.8,51.1
2023-11-10 20:00:00Z,11.4,5.3,25.1,2.6,29.1,45.5
2023-11-10 21:00:00Z,13.4,5.0,22.5,2.2,25.8,48.9
2023-11-10 22:00:00Z,10.2,5.8,20.1,2.0,23.1,51.0
2023-11-10 23:00:00Z,16.0,7.7,21.9,1.9,25.0,44.2
2023-11-11 00:00:00Z,11.7,7.0,22.8,1.8,25.5,45.9
2023-11-11 01:00:00Z,9.2,5.6,20.0,1.5,22.3,46.7
2023-11-11 02:00:00Z,10.6,4.2,19.3,1.3,21.4,43.2
2023-11-11 03:00:00Z,9.7,3.5,20.2,1.3,22.2,40.2
2023-11-11 04:00:00Z,7.6,5.7,21.4,1.7,24.1,38.5
2023-11-11 05:00:00Z,11.4,6.9,18.1,1.6,20.4,41.3
2023-11-11 06:00:00Z,10.5,5.0,19.8,2.2,23.1,40.7
2023-11-11 07:00:00Z,14.1,3.2,20.8,2.2,24.2,37.3
2023-11-11 08:00:00Z,9.8,2.0,19.6,2.8,23.8,41.6
2023-11-11 09:00:00Z,14.9,1.0,20.4,2.9,24.9,41.4
2023-11-11 10:00:00Z,13.2,1.9,21.1,4.5,27.9,39.4
2023-11-11 11:00:00Z,13.3,2.8,16.7,4.4,23.6,46.0
2023-11-11 12:00:00Z,11.6,4.1,14.2,4.3,20.7,52.9
2023-11-11 13:00:00Z,14.7,4.3,15.1,3.8,20.9,48.8
2023-11-11 14:00:00Z,13.3,5.4,16.8,3.8,22.7,48.5
2023-11-11 15:00:00Z,13.6,3.1,18.6,3.0,23.3,50.4
2023-11-11 16:00:00Z,14.1,2.2,21.7,2.4,25.4,46.5
2023-11-11 17:00:00Z,21.7,3.8,28.1,2.1,31.3,36.6
2023-11-11 18:00:00Z,21.3,13.5,47.0,4.9,54.4,18.2
2023-11-11 19:00:00Z,18.6,13.9,45.5,4.2,52.0,20.2
2023-11-11 20:00:00Z,24.9,16.3,42.0,3.3,47.1,23.4
2023-11-11 21:00:00Z,32.6,24.5,55.5,11.2,72.8,11.9
2023-11-11 22:00:00Z,36.0,19.9,52.3,16.8,78.2,4.6
2023-11-11 23:00:00Z,27.7,11.5,38.7,6.1,48.1,12.5
2023-11-12 00:00:00Z,24.2,11.2,36.7,4.3,43.3,9.3
2023-11-12 01:00:00Z,16.9,9.6,30.6,2.7,34.8,14.7
2023-11-12 02:00:00Z,16.5,7.8,25.2,2.0,28.3,23.8
2023-11-12 03:00:00Z,13.3,5.7,19.1,1.2,21.0,37.0
2023-11-12 04:00:00Z,9.0,5.6,14.3,1.1,15.9,47.1
2023-11-12 05:00:00Z,6.7,6.5,16.4,0.8,17.6,48.4
2023-11-12 06:00:00Z,5.4,3.9,16.0,1.4,18.2,51.7
2023-11-12 07:00:00Z,7.0,0.8,19.3,1.8,22.0,52.1
2023-11-12 08:00:00Z,6.1,0.0,15.8,1.3,17.8,51.1
2023-11-12 09:00:00Z,5.6,0.0,14.1,1.6,16.6,49.6
2023-11-12 10:00:00Z,5.9,0.0,17.0,2.2,20.4,41.9
2023-11-12 11:00:00Z,5.9,2.5,22.9,4.3,29.5,35.5
2023-11-12 12:00:00Z,6.8,3.7,34.7,7.3,45.8,24.6
2023-11-12 13:00:00Z,10.5,5.1,30.9,5.6,39.4,29.1
2023-11-12 14:00:00Z,16.4,5.0,25.5,4.2,31.9,37.3
2023-11-12 15:00:00Z,20.4,6.8,21.9,3.2,26.8,46.8
2023-11-12 16:00:00Z,22.9,9.2,24.1,2.2,27.4,44.7
2023-11-12 17:00:00Z,22.9,11.5,26.4,1.8,29.3,43.3
2023-11-12 18:00:00Z,18.7,8.5,22.9,1.5,25.0,49.1
2023-11-12 19:00:00Z,28.2,11.4,39.4,1.6,41.8,27.0
2023-11-12 20:00:00Z,18.9,9.0,27.7,1.8,30.5,37.2
2023-11-12 21:00:00Z,15.3,6.2,14.2,1.6,16.7,54.8
2023-11-12 22:00:00Z,13.5,4.6,12.3,1.2,14.1,59.4
2023-11-12 23:00:00Z,13.0,3.8,12.5,1.2,14.3,59.5
2023-11-13 00:00:00Z,22.7,7.9,14.7,0.9,16.1,53.7
2023-11-13 01:00:00Z,21.6,7.0,12.2,1.2,14.1,58.2
2023-11-13 02:00:00Z,15.2,8.6,9.1,0.7,10.2,60.7
2023-11-13 03:00:00Z,8.7,9.5,10.4,0.5,11.2,57.5
2023-11-13 04:00:00Z,16.3,7.7,10.2,0.6,11.0,53.6
2023-11-13 05:00:00Z,16.9,6.4,12.6,0.7,13.7,53.1
2023-11-13 06:00:00Z,18.7,4.4,12.8,1.2,14.7,54.9
2023-11-13 07:00:00Z,17.7,4.0,17.1,1.2,19.0,50.6
2023-11-13 08:00:00Z,15.5,3.3,19.4,1.6,21.9,47.2
2023-11-13 09:00:00Z,8.3,2.4,,,,
2023-11-13 10:00:00Z,11.7,1.5,17.9,2.5,21.8,45.0
2023-11-13 11:00:00Z,11.1,0.0,17.0,2.2,20.6,46.1
2023-11-13 12:00:00Z,6.4,0.0,15.6,1.7,18.1,48.6
2023-11-13 13:00:00Z,7.0,1.0,15.0,1.6,17.3,49.8
2023-11-13 14:00:00Z,5.9,1.3,14.3,1.9,17.4,48.4
2023-11-13 15:00:00Z,3.5,0.0,15.0,1.9,17.9,48.0
2023-11-13 16:00:00Z,3.9,0.0,12.9,1.3,15.0,55.3
2023-11-13 17:00:00Z,10.8,1.7,15.0,1.6,17.6,61.8
2023-11-13 18:00:00Z,13.8,3.0,20.9,1.5,23.2,60.4
2023-11-13 19:00:00Z,10.7,2.8,18.3,1.5,20.6,54.1
2023-11-13 20:00:00Z,13.4,6.2,21.7,1.8,24.5,50.3
2023-11-13 21:00:00Z,16.0,6.4,18.3,1.3,20.3,53.9
2023-11-13 22:00:00Z,16.2,6.2,14.3,0.8,15.4,56.3
2023-11-13 23:00:00Z,13.7,3.7,11.7,1.0,13.3,60.3
2023-11-14 00:00:00Z,19.1,2.9,9.7,0.7,10.7,62.3
2023-11-14 01:00:00Z,19.3,6.9,8.4,0.8,9.7,64.3
2023-11-14 02:00:00Z,16.9,6.0,7.2,0.7,8.3,63.2
2023-11-14 03:00:00Z,17.8,6.3,6.7,0.6,7.7,66.0
2023-11-14 04:00:00Z,21.3,7.1,7.5,0.7,8.5,63.6
2023-11-14 05:00:00Z,19.3,6.8,9.3,1.0,10.9,59.9
2023-11-14 06:00:00Z,21.6,9.5,13.3,1.2,15.2,55.6
2023-11-14 07:00:00Z,13.9,6.5,17.9,1.3,19.9,51.3
2023-11-14 08:00:00Z,20.6,5.7,23.2,2.1,26.5,46.0
2023-11-14 09:00:00Z,20.2,5.1,21.4,1.8,24.3,48.1
2023-11-14 10:00:00Z,17.7,1.9,21.3,2.1,24.6,47.7
2023-11-14 11:00:00Z,14.5,2.1,23.8,2.6,27.7,47.2
2023-11-14 12:00:00Z,11.7,3.3,23.3,2.5,27.0,44.8
2023-11-14 13:00:00Z,13.7,5.6,19.3,1.9,22.3,55.8
2023-11-14 14:00:00Z,14.4,5.5,14.8,2.2,18.2,60.2
2023-11-14 15:00:00Z,12.9,1.8,15.1,1.8,17.8,61.7
2023-11-14 16:00:00Z,10.9,0.2,17.6,1.8,20.3,56.6
2023-11-14 17:00:00Z,7.3,0.0,17.7,1.5,20.1,59.5
2023-11-14 18:00:00Z,12.0,0.7,15.4,1.4,17.4,67.9
2023-11-14 19:00:00Z,8.9,2.4,14.9,1.3,17.0,71.5
2023-11-14 20:00:00Z,11.2,1.2,17.1,1.6,19.6,65.7
2023-11-14 21:00:00Z,15.3,6.3,12.0,1.1,13.6,67.4
2023-11-14 22:00:00Z,16.3,7.3,11.7,1.1,13.4,64.8
2023-11-14 23:00:00Z,18.5,4.4,10.9,1.1,12.6,65.5
2023-11-15 00:00:00Z,20.5,5.2,9.4,0.8,10.6,64.0
2023-11-15 01:00:00Z,19.2,4.6,8.7,0.9,10.0,59.8
2023-11-15 02:00:00Z,16.4,3.4,8.5,0.9,9.9,58.2
2023-11-15 03:00:00Z,18.8,3.5,6.9,0.7,8.0,59.7
2023-11-15 04:00:00Z,15.5,4.5,6.5,0.8,7.7,61.0
2023-11-15 05:00:00Z,14.4,5.4,8.1,0.7,9.2,59.9
2023-11-15 06:00:00Z,16.1,4.6,14.0,1.4,16.2,52.2
2023-11-15 07:00:00Z,13.4,3.4,19.3,1.9,22.2,50.1
2023-11-15 08:00:00Z,16.1,1.0,22.4,2.6,26.3,44.3
2023-11-15 09:00:00Z,20.1,2.7,24.0,4.0,30.2,44.1
2023-11-15 10:00:00Z,20.8,4.4,20.6,4.8,28.0,52.3
2023-11-15 11:00:00Z,13.6,2.6,13.9,3.9,19.8,56.8
2023-11-15 12:00:00Z,13.4,0.4,11.3,2.6,15.3,61.9
2023-11-15 13:00:00Z,14.1,2.5,11.4,2.4,15.0,64.9
2023-11-15 14:00:00Z,15.7,3.5,11.6,2.3,15.1,62.4
2023-11-15 15:00:00Z,14.8,2.9,13.0,2.0,16.2,58.2
2023-11-15 16:00:00Z,12.6,1.6,19.3,2.0,22.3,51.0
2023-11-15 17:00:00Z,13.5,0.2,27.2,1.6,29.6,39.2
2023-11-15 18:00:00Z,10.2,0.8,32.6,1.8,35.2,35.3
2023-11-15 19:00:00Z,14.0,2.9,34.9,2.0,38.0,34.7
2023-11-15 20:00:00Z,16.5,2.6,40.2,2.6,44.1,26.3
2023-11-15 21:00:00Z,14.5,10.2,36.4,2.6,40.3,28.1
2023-11-15 22:00:00Z,23.2,8.5,37.3,3.0,41.8,22.7
2023-11-15 23:00:00Z,18.1,9.0,39.8,3.2,44.8,21.6
2023-11-16 00:00:00Z,16.3,8.9,28.9,1.8,31.7,32.2
2023-11-16 01:00:00Z,17.2,5.0,29.3,1.6,31.7,28.6
2023-11-16 02:00:00Z,21.8,6.7,39.5,4.6,46.5,12.0
2023-11-16 03:00:00Z,21.9,9.4,44.8,12.7,64.3,5.7
2023-11-16 04:00:00Z,22.9,9.0,40.8,7.1,51.7,3.3
2023-11-16 05:00:00Z,14.1,12.3,36.8,4.5,43.8,4.7
2023-11-16 06:00:00Z,14.7,7.6,39.5,10.9,56.1,2.6
2023-11-16 07:00:00Z,16.4,4.9,38.9,8.4,51.9,6.1
2023-11-16 08:00:00Z,12.0,2.8,31.6,4.8,39.1,15.8
2023-11-16 09:00:00Z,18.5,5.1,35.2,5.4,43.4,18.3
2023-11-16 10:00:00Z,11.3,5.2,29.5,4.3,35.9,28.4
2023-11-16 11:00:00Z,12.4,3.8,24.8,3.2,29.7,36.4
2023-11-16 12:00:00Z,9.7,2.2,26.8,3.1,31.6,34.1
2023-11-16 13:00:00Z,13.4,3.1,43.4,13.4,63.9,19.8
2023-11-16 14:00:00Z,11.3,4.6,43.7,11.8,61.8,15.2
2023-11-16 15:00:00Z,16.0,8.4,46.3,14.1,68.0,12.5
2023-11-16 16:00:00Z,11.8,10.1,50.4,16.6,75.9,11.5
2023-11-16 17:00:00Z,6.7,7.9,31.5,7.4,42.9,28.4
2023-11-16 18:00:00Z,9.3,6.1,23.7,4.7,30.7,50.3
2023-11-16 19:00:00Z,11.0,9.1,30.5,4.6,37.4,39.6
2023-11-16 20:00:00Z,14.7,8.5,31.2,3.5,36.5,41.3
2023-11-16 21:00:00Z,9.8,8.4,23.3,2.5,27.0,45.7
2023-11-16 22:00:00Z,10.6,6.9,20.6,1.9,23.5,47.8
2023-11-16 23:00:00Z,6.2,5.9,19.8,1.6,22.3,48.4
2023-11-17 00:00:00Z,6.0,5.5,20.9,1.6,23.3,44.3
2023-11-17 01:00:00Z,10.9,4.0,16.4,1.6,18.8,48.0
2023-11-17 02:00:00Z,7.6,2.8,12.9,1.3,14.9,56.7
2023-11-17 03:00:00Z,6.0,0.6,13.2,1.2,15.1,55.6
2023-11-17 04:00:00Z,9.2,2.6,13.0,1.0,14.5,52.1
2023-11-17 05:00:00Z,9.0,1.7,16.8,1.5,19.0,48.6
2023-11-17 06:00:00Z,10.6,3.7,23.7,2.0,26.8,36.8
2023-11-17 07:00:00Z,13.1,7.0,31.8,2.6,35.7,31.6
2023-11-17 08:00:00Z,12.2,4.4,31.1,3.8,36.9,37.4
2023-11-17 09:00:00Z,13.6,3.8,32.7,5.3,40.7,35.1
2023-11-17 10:00:00Z,12.1,3.5,25.9,6.7,36.3,40.1
2023-11-17 11:00:00Z,17.0,3.2,24.1,7.1,35.0,45.7
2023-11-17 12:00:00Z,11.7,4.3,19.8,5.2,27.7,53.0
2023-11-17 13:00:00Z,11.8,3.1,23.3,4.0,29.5,55.0
2023-11-17 14:00:00Z,19.6,2.2,29.7,8.9,43.4,47.7
2023-11-17 15:00:00Z,19.8,2.2,23.3,4.1,29.6,54.9
2023-11-17 16:00:00Z,20.8,6.2,35.4,4.1,41.7,42.7
2023-11-17 17:00:00Z,18.1,6.4,50.9,3.9,56.9,25.4
2023-11-17 18:00:00Z,24.6,14.0,66.3,8.5,79.3,9.9
2023-11-17 19:00:00Z,20.2,7.5,58.4,6.3,68.0,18.9
2023-11-17 20:00:00Z,24.5,7.5,58.3,4.4,65.1,18.8
2023-11-17 21:00:00Z,25.8,17.1,59.3,4.8,66.7,15.3
2023-11-17 22:00:00Z,22.0,18.1,51.8,3.4,57.0,19.1
2023-11-17 23:00:00Z,22.3,11.3,44.1,2.4,47.8,18.6
2023-11-18 00:00:00Z,27.3,16.3,59.3,16.7,84.9,4.1
2023-11-18 01:00:00Z,30.0,18.5,55.6,25.9,95.2,2.0
2023-11-18 02:00:00Z,26.6,19.5,49.7,15.6,73.6,0.3
2023-11-18 03:00:00Z,16.9,10.0,43.7,6.8,54.1,6.1
2023-11-18 04:00:00Z,14.2,8.2,29.3,1.6,31.9,18.0
2023-11-18 05:00:00Z,14.2,6.9,22.1,1.2,24.0,30.3
2023-11-18 06:00:00Z,15.3,6.7,22.3,1.6,24.8,28.6
2023-11-18 07:00:00Z,9.6,7.2,25.1,1.3,27.2,31.8
2023-11-18 08:00:00Z,9.0,7.8,21.7,1.4,23.8,37.3
2023-11-18 09:00:00Z,9.8,5.3,20.9,1.3,22.8,38.7
2023-11-18 10:00:00Z,9.7,2.4,22.8,1.8,25.6,38.5
2023-11-18 11:00:00Z,10.5,0.0,23.4,2.1,26.5,40.8
2023-11-18 12:00:00Z,14.9,0.0,21.6,2.3,25.2,43.1
2023-11-18 13:00:00Z,11.0,2.0,20.7,2.3,24.3,44.0
2023-11-18 14:00:00Z,9.1,3.2,19.0,1.9,21.9,42.8
2023-11-18 15:00:00Z,9.5,1.2,23.9,1.9,26.7,34.7
2023-11-18 16:00:00Z,8.6,2.7,26.3,1.8,29.1,34.7
2023-11-18 17:00:00Z,6.8,5.1,25.6,1.6,28.1,35.6
2023-11-18 18:00:00Z,19.2,4.5,21.9,1.8,24.7,37.7
2023-11-18 19:00:00Z,19.0,3.0,19.9,1.7,22.5,40.0
2023-11-18 20:00:00Z,15.3,4.5,18.0,1.9,20.9,37.1
