,PA18:PM10,PA18:PM25,PA18:NO2,PA18:NO,PA18:NOX,PA18:O3
2022-07-04 15:00:00Z,11.6,5.5,,,,91.0
2022-07-04 16:00:00Z,15.3,5.0,,,,91.2
2022-07-04 17:00:00Z,15.9,6.8,,,,94.8
2022-07-04 18:00:00Z,12.6,9.5,,,,93.5
2022-07-04 19:00:00Z,16.9,10.7,,,,101.7
2022-07-04 20:00:00Z,21.2,10.3,,,,73.6
2022-07-04 21:00:00Z,22.3,8.9,,,,65.7
2022-07-04 22:00:00Z,15.4,8.5,,,,60.9
2022-07-04 23:00:00Z,12.0,6.9,,,,60.2
2022-07-05 00:00:00Z,10.0,6.8,,,,60.5
2022-07-05 01:00:00Z,10.1,5.8,,,,60.4
2022-07-05 02:00:00Z,11.5,3.6,,,,56.1
2022-07-05 03:00:00Z,11.0,4.2,,,,58.8
2022-07-05 04:00:00Z,15.7,5.2,,,,54.4
2022-07-05 05:00:00Z,17.4,7.2,,,,40.4
2022-07-05 06:00:00Z,17.7,6.3,,,,35.1
2022-07-05 07:00:00Z,20.4,8.2,,,,33.2
2022-07-05 08:00:00Z,23.4,10.0,,,,31.9
2022-07-05 09:00:00Z,,11.1,,,,40.9
2022-07-05 10:00:00Z,,4.6,,,,60.0
2022-07-05 11:00:00Z,20.4,6.5,,,,73.2
2022-07-05 12:00:00Z,17.2,8.6,,,,84.4
2022-07-05 13:00:00Z,17.3,7.9,,,,82.1
2022-07-05 14:00:00Z,15.8,9.4,,,,83.6
2022-07-05 15:00:00Z,13.0,11.3,,,,86.2
2022-07-05 16:00:00Z,11.3,7.4,,,,89.4
2022-07-05 17:00:00Z,11.9,5.8,,,,92.3
2022-07-05 18:00:00Z,12.8,9.0,,,,91.7
2022-07-05 19:00:00Z,15.9,10.0,,,,84.5
2022-07-05 20:00:00Z,18.5,7.5,,,,78.6
2022-07-05 21:00:00Z,18.1,8.7,,,,74.1
2022-07-05 22:00:00Z,15.7,9.5,,,,66.6
2022-07-05 23:00:00Z,14.1,6.5,,,,70.0
2022-07-06 00:00:00Z,13.4,6.9,,,,69.8
2022-07-06 01:00:00Z,11.9,8.3,,,,68.4
2022-07-06 02:00:00Z,9.2,9.0,,,,68.2
2022-07-06 03:00:00Z,10.8,6.1,,,,66.6
2022-07-06 04:00:00Z,10.6,6.3,,,,55.4
2022-07-06 05:00:00Z,13.4,8.3,,,,43.6
2022-07-06 06:00:00Z,21.6,8.5,,,,29.7
2022-07-06 07:00:00Z,36.7,10.0,,,,26.4
2022-07-06 08:00:00Z,34.3,10.7,,,,45.4
2022-07-06 09:00:00Z,35.2,10.2,,,,58.1
2022-07-06 10:00:00Z,35.5,12.0,,,,75.7
2022-07-06 11:00:00Z,25.5,12.4,,,,86.8
2022-07-06 12:00:00Z,19.4,7.7,,,,88.4
2022-07-06 13:00:00Z,16.5,7.2,,,,87.2
2022-07-06 14:00:00Z,12.9,8.0,,,,81.7
2022-07-06 15:00:00Z,15.7,4.0,,,,83.8
2022-07-06 16:00:00Z,12.8,4.7,,,,78.8
2022-07-06 17:00:00Z,8.7,4.1,,,,73.3
2022-07-06 18:00:00Z,10.9,3.4,,,,74.1
2022-07-06 19:00:00Z,13.3,5.8,,,,61.2
2022-07-06 20:00:00Z,13.7,6.6,,,,48.8
2022-07-06 21:00:00Z,11.5,6.4,,,,48.0
2022-07-06 22:00:00Z,11.1,6.3,,,,41.5
2022-07-06 23:00:00Z,10.2,5.6,,,,47.8
2022-07-07 00:00:00Z,9.2,7.0,,,,49.4
2022-07-07 01:00:00Z,8.0,6.5,,,,49.3
2022-07-07 02:00:00Z,6.5,5.6,,,,47.1
2022-07-07 03:00:00Z,5.7,5.3,,,,42.8
2022-07-07 04:00:00Z,6.4,5.7,,,,35.3
2022-07-07 05:00:00Z,8.8,5.9,,,,27.3
2022-07-07 06:00:00Z,14.6,7.2,,,,18.9
2022-07-07 07:00:00Z,15.8,7.9,,,,15.4
2022-07-07 08:00:00Z,15.3,8.9,,,,22.1
2022-07-07 09:00:00Z,19.5,9.6,,,,36.7
2022-07-07 10:00:00Z,10.7,8.9,,,,41.0
2022-07-07 11:00:00Z,11.3,7.8,,,,38.0
2022-07-07 12:00:00Z,14.1,6.6,,,,46.0
2022-07-07 13:00:00Z,12.6,7.5,,,,46.2
2022-07-07 14:00:00Z,17.1,5.7,,,,45.3
2022-07-07 15:00:00Z,16.5,2.8,,,,50.4
2022-07-07 16:00:00Z,17.3,4.5,,,,55.9
2022-07-07 17:00:00Z,19.5,5.7,,,,56.2
2022-07-07 18:00:00Z,18.6,8.2,,,,53.4
2022-07-07 19:00:00Z,13.2,8.0,,,,52.0
2022-07-07 20:00:00Z,13.4,10.2,,,,48.6
2022-07-07 21:00:00Z,15.5,8.0,,,,43.5
2022-07-07 22:00:00Z,14.3,8.7,,,,43.4
2022-07-07 23:00:00Z,16.7,8.1,,,,46.0
2022-07-08 00:00:00Z,15.4,9.1,,,,46.6
2022-07-08 01:00:00Z,15.3,6.4,,,,45.7
2022-07-08 02:00:00Z,15.8,8.3,,,,44.9
2022-07-08 03:00:00Z,16.5,7.6,,,,46.6
2022-07-08 04:00:00Z,13.8,6.9,,,,36.6
2022-07-08 05:00:00Z,15.3,7.0,,,,25.3
2022-07-08 06:00:00Z,16.3,8.4,,,,23.9
2022-07-08 07:00:00Z,19.7,8.5,,,,33.3
2022-07-08 08:00:00Z,22.6,8.3,,,,42.7
2022-07-08 09:00:00Z,27.7,9.9,,,,49.6
2022-07-08 10:00:00Z,29.4,9.3,,,,58.7
2022-07-08 11:00:00Z,20.6,9.4,,,,67.5
2022-07-08 12:00:00Z,21.8,9.3,,,,79.7
2022-07-08 13:00:00Z,21.6,7.1,,,,86.0
2022-07-08 14:00:00Z,21.0,7.7,,,,89.2
2022-07-08 15:00:00Z,17.9,7.2,,,,93.0
2022-07-08 16:00:00Z,19.5,7.4,,,,93.0
2022-07-08 17:00:00Z,20.7,8.5,,,,91.0
2022-07-08 18:00:00Z,20.6,7.9,,,,84.8
2022-07-08 19:00:00Z,17.9,7.1,,,,81.0
2022-07-08 20:00:00Z,11.8,6.7,,,,78.6
2022-07-08 21:00:00Z,17.8,6.6,,,,56.6
2022-07-08 22:00:00Z,22.1,11.2,,,,37.2
2022-07-08 23:00:00Z,20.0,12.5,,,,34.5
2022-07-09 00:00:00Z,23.0,12.9,,,,55.5
2022-07-09 01:00:00Z,19.3,10.7,,,,69.2
2022-07-09 02:00:00Z,19.7,10.5,,,,72.2
2022-07-09 03:00:00Z,17.6,9.6,,,,68.9
2022-07-09 04:00:00Z,15.5,10.8,,,,66.3
2022-07-09 05:00:00Z,13.1,9.2,,,,63.9
2022-07-09 06:00:00Z,18.9,10.5,,,,51.7
2022-07-09 07:00:00Z,20.8,11.9,,,,73.5
2022-07-09 08:00:00Z,18.1,11.1,,,,74.7
2022-07-09 09:00:00Z,20.6,12.6,,,,85.9
2022-07-09 10:00:00Z,18.2,8.9,,,,100.4
2022-07-09 11:00:00Z,19.0,8.8,,,,102.4
2022-07-09 12:00:00Z,17.5,7.9,,,,100.6
2022-07-09 13:00:00Z,14.8,8.9,,,,104.3
2022-07-09 14:00:00Z,16.2,10.8,,,,108.3
2022-07-09 15:00:00Z,15.7,11.3,,,,111.7
2022-07-09 16:00:00Z,15.3,7.8,,,,102.5
2022-07-09 17:00:00Z,14.6,10.3,,,,95.5
2022-07-09 18:00:00Z,13.5,9.3,,,,80.1
2022-07-09 19:00:00Z,24.1,8.9,,,,72.5
2022-07-09 20:00:00Z,26.2,9.1,,,,69.0
2022-07-09 21:00:00Z,18.2,9.0,,,,69.4
2022-07-09 22:00:00Z,16.4,6.1,,,,62.8
2022-07-09 23:00:00Z,11.2,5.4,,,,53.2
2022-07-10 00:00:00Z,11.2,5.7,,,,54.3
2022-07-10 01:00:00Z,15.6,7.8,,,,52.6
2022-07-10 02:00:00Z,14.9,7.1,,,,49.6
2022-07-10 03:00:00Z,12.3,5.9,,,,48.3
2022-07-10 04:00:00Z,12.9,5.1,,,,44.3
2022-07-10 05:00:00Z,11.2,5.0,,,,40.8
2022-07-10 06:00:00Z,10.9,5.4,,,,38.0
2022-07-10 07:00:00Z,12.3,5.7,,,,43.7
2022-07-10 08:00:00Z,11.7,5.0,,,,47.6
2022-07-10 09:00:00Z,11.6,5.1,,,,53.8
2022-07-10 10:00:00Z,7.8,6.1,,,,61.0
2022-07-10 11:00:00Z,11.5,4.0,,,,64.7
2022-07-10 12:00:00Z,13.1,4.4,,,,64.5
2022-07-10 13:00:00Z,9.0,5.1,,,,63.3
2022-07-10 14:00:00Z,11.9,5.3,,,,61.8
2022-07-10 15:00:00Z,10.8,8.3,,,,62.2
2022-07-10 16:00:00Z,10.0,7.0,,,,61.2
2022-07-10 17:00:00Z,10.5,4.7,,,,62.3
2022-07-10 18:00:00Z,12.9,3.9,,,,66.0
2022-07-10 19:00:00Z,14.5,6.9,,,,68.3
2022-07-10 20:00:00Z,11.1,7.1,,,,65.1
2022-07-10 21:00:00Z,11.5,7.1,,,,56.9
2022-07-10 22:00:00Z,13.9,7.7,,,,54.7
2022-07-10 23:00:00Z,11.7,8.0,,,,58.5
2022-07-11 00:00:00Z,13.3,8.1,,,,58.5
2022-07-11 01:00:00Z,11.2,7.2,,,,55.8
2022-07-11 02:00:00Z,10.7,7.6,,,,51.2
2022-07-11 03:00:00Z,11.5,6.8,,,,43.5
2022-07-11 04:00:00Z,12.5,7.6,,,,33.1
2022-07-11 05:00:00Z,12.9,7.2,,,,25.2
2022-07-11 06:00:00Z,17.8,8.4,,,,12.9
2022-07-11 07:00:00Z,22.3,9.5,,,,29.0
2022-07-11 08:00:00Z,19.6,8.4,,,,49.5
2022-07-11 09:00:00Z,17.3,7.6,,,,58.6
2022-07-11 10:00:00Z,19.3,7.3,,,,64.0
2022-07-11 11:00:00Z,17.6,6.0,,,,62.4
2022-07-11 12:00:00Z,15.2,7.9,,,,63.5
2022-07-11 13:00:00Z,16.9,7.1,,,,74.2
2022-07-11 14:00:00Z,19.5,7.0,,,,80.8
2022-07-11 15:00:00Z,21.0,8.3,,,,79.5
2022-07-11 16:00:00Z,22.8,9.9,,,,80.4
2022-07-11 17:00:00Z,18.7,9.0,,,,75.8
2022-07-11 18:00:00Z,20.0,6.2,,,,71.1
2022-07-11 19:00:00Z,16.7,5.3,,,,66.8
2022-07-11 20:00:00Z,16.1,7.9,,,,59.2
2022-07-11 21:00:00Z,19.9,8.1,,,,51.9
2022-07-11 22:00:00Z,23.8,8.4,,,,43.0
2022-07-11 23:00:00Z,23.6,9.6,,,,48.6
2022-07-12 00:00:00Z,17.5,9.5,,,,53.8
2022-07-12 01:00:00Z,14.7,6.1,,,,50.4
2022-07-12 02:00:00Z,14.0,6.0,,,,45.8
2022-07-12 03:00:00Z,12.8,6.6,,,,37.5
2022-07-12 04:00:00Z,12.7,7.8,,,,30.2
2022-07-12 05:00:00Z,16.1,8.7,,,,8.4
2022-07-12 06:00:00Z,26.3,11.1,,,,6.8
2022-07-12 07:00:00Z,68.1,20.8,,,,11.2
2022-07-12 08:00:00Z,45.7,13.9,,,,23.0
2022-07-12 09:00:00Z,38.4,13.7,,,,39.5
2022-07-12 10:00:00Z,31.9,9.7,,,,65.8
2022-07-12 11:00:00Z,26.0,9.0,,,,86.2
2022-07-12 12:00:00Z,26.6,14.3,,,,98.3
2022-07-12 13:00:00Z,12.7,10.0,,,,
2022-07-12 14:00:00Z,10.2,13.3,,,,
2022-07-12 15:00:00Z,17.5,7.2,,,,130.4
2022-07-12 16:00:00Z,9.0,5.2,,,,134.5
2022-07-12 17:00:00Z,10.7,8.6,,,,135.0
2022-07-12 18:00:00Z,14.3,9.4,,,,127.3
2022-07-12 19:00:00Z,15.4,8.7,,,,122.9
2022-07-12 20:00:00Z,16.8,10.0,,,,95.2
2022-07-12 21:00:00Z,18.1,11.8,,,,68.0
2022-07-12 22:00:00Z,17.0,13.0,,,,58.2
2022-07-12 23:00:00Z,18.1,11.8,,,,48.2
2022-07-13 00:00:00Z,22.0,11.4,,,,43.0
2022-07-13 01:00:00Z,24.6,11.8,,,,59.6
2022-07-13 02:00:00Z,29.3,12.3,,,,50.6
2022-07-13 03:00:00Z,30.7,14.9,,,,49.5
2022-07-13 04:00:00Z,29.8,13.6,,,,27.7
2022-07-13 05:00:00Z,25.3,15.7,,,,39.7
2022-07-13 06:00:00Z,27.7,13.0,,,,44.7
2022-07-13 07:00:00Z,34.1,11.7,,,,37.5
2022-07-13 08:00:00Z,44.5,12.7,,,,53.0
2022-07-13 09:00:00Z,48.6,12.1,,,,69.8
2022-07-13 10:00:00Z,35.7,9.7,,,,103.2
2022-07-13 11:00:00Z,28.0,10.4,,,,127.0
2022-07-13 12:00:00Z,20.2,10.4,,,,125.1
2022-07-13 13:00:00Z,15.8,10.1,,,,129.1
2022-07-13 14:00:00Z,19.0,7.7,,,,131.6
2022-07-13 15:00:00Z,19.0,8.6,,,,133.4
2022-07-13 16:00:00Z,18.5,9.8,,,,132.4
2022-07-13 17:00:00Z,17.9,11.3,,,,138.7
2022-07-13 18:00:00Z,17.5,9.2,,,,131.9
2022-07-13 19:00:00Z,23.9,12.0,,,,115.2
2022-07-13 20:00:00Z,29.2,9.6,,,,95.6
2022-07-13 21:00:00Z,22.4,9.2,,,,83.0
2022-07-13 22:00:00Z,27.1,12.3,,,,68.1
2022-07-13 23:00:00Z,46.1,30.6,,,,52.3
2022-07-14 00:00:00Z,36.8,18.8,,,,51.1
2022-07-14 01:00:00Z,29.3,12.9,,,,51.5
2022-07-14 02:00:00Z,25.2,11.3,,,,48.8
2022-07-14 03:00:00Z,24.8,13.2,,,,53.5
2022-07-14 04:00:00Z,32.4,17.8,,,,50.9
2022-07-14 05:00:00Z,27.9,11.8,,,,44.8
2022-07-14 06:00:00Z,25.9,13.8,,,,51.3
2022-07-14 07:00:00Z,25.0,14.7,,,,57.7
2022-07-14 08:00:00Z,25.6,14.1,,,,73.6
2022-07-14 09:00:00Z,25.4,12.7,,,,94.3
2022-07-14 10:00:00Z,23.1,11.9,,,,101.3
2022-07-14 11:00:00Z,19.4,11.9,,,,99.9
2022-07-14 12:00:00Z,16.3,10.0,,,,102.5
2022-07-14 13:00:00Z,18.2,9.3,,,,115.2
2022-07-14 14:00:00Z,17.0,9.0,,,,119.5
2022-07-14 15:00:00Z,18.0,11.1,,,,122.6
2022-07-14 16:00:00Z,21.0,12.9,,,,121.5
2022-07-14 17:00:00Z,26.0,10.7,,,,124.3
2022-07-14 18:00:00Z,22.0,9.9,,,,118.5
2022-07-14 19:00:00Z,19.7,8.5,,,,115.8
2022-07-14 20:00:00Z,22.5,10.4,,,,109.8
2022-07-14 21:00:00Z,28.6,12.2,,,,92.8
2022-07-14 22:00:00Z,22.9,10.4,,,,82.6
2022-07-14 23:00:00Z,23.0,12.2,,,,81.0
2022-07-15 00:00:00Z,21.1,12.1,,,,79.6
2022-07-15 01:00:00Z,23.9,10.9,,,,74.8
2022-07-15 02:00:00Z,22.8,10.5,,,,67.5
2022-07-15 03:00:00Z,17.6,7.8,,,,59.4
2022-07-15 04:00:00Z,15.8,7.2,,,,48.1
2022-07-15 05:00:00Z,15.1,8.2,,,,38.8
2022-07-15 06:00:00Z,18.7,8.1,,,,41.5
2022-07-15 07:00:00Z,20.3,9.1,,,,41.1
2022-07-15 08:00:00Z,23.4,9.0,,,,46.6
2022-07-15 09:00:00Z,22.6,7.6,,,,52.9
2022-07-15 10:00:00Z,29.8,6.1,,,,63.5
2022-07-15 11:00:00Z,19.2,7.0,,,,74.5
2022-07-15 12:00:00Z,15.7,7.1,10.7,3.4,16.0,77.2
2022-07-15 13:00:00Z,13.7,6.6,9.2,1.8,11.9,83.4
2022-07-15 14:00:00Z,11.0,4.2,8.4,1.4,10.6,88.2
2022-07-15 15:00:00Z,9.6,4.7,8.3,1.2,10.1,91.4
2022-07-15 16:00:00Z,11.0,4.2,8.9,1.1,10.6,91.6
2022-07-15 17:00:00Z,15.1,3.6,10.2,1.4,12.4,92.2
2022-07-15 18:00:00Z,17.4,5.8,12.4,1.3,14.4,91.0
2022-07-15 19:00:00Z,16.6,6.4,13.5,1.0,15.0,88.2
2022-07-15 20:00:00Z,14.8,7.0,16.4,0.5,17.1,82.6
2022-07-15 21:00:00Z,16.7,7.7,24.9,0.2,25.2,71.4
2022-07-15 22:00:00Z,19.8,9.4,28.7,0.3,29.2,64.0
2022-07-15 23:00:00Z,24.4,10.2,20.1,0.1,20.4,68.9
2022-07-16 00:00:00Z,22.4,10.1,21.2,0.7,22.3,63.1
2022-07-16 01:00:00Z,17.7,8.9,19.6,0.2,20.0,61.0
2022-07-16 02:00:00Z,18.8,9.7,17.7,0.0,17.2,61.7
2022-07-16 03:00:00Z,26.5,12.4,14.9,0.0,14.4,62.2
2022-07-16 04:00:00Z,22.8,8.0,18.6,0.0,18.3,56.0
2022-07-16 05:00:00Z,21.4,8.2,32.7,1.4,34.8,41.9
2022-07-16 06:00:00Z,20.7,9.1,29.9,2.3,33.5,46.4
2022-07-16 07:00:00Z,20.1,6.8,22.5,2.8,26.8,56.9
2022-07-16 08:00:00Z,19.4,9.5,22.1,3.1,26.9,62.6
2022-07-16 09:00:00Z,21.3,10.4,13.5,1.3,15.5,85.3
2022-07-16 10:00:00Z,19.5,7.4,10.7,0.9,12.1,98.3
2022-07-16 11:00:00Z,17.8,11.5,11.0,1.2,12.8,106.3
2022-07-16 12:00:00Z,15.7,11.2,10.6,1.0,12.1,112.9
2022-07-16 13:00:00Z,17.0,7.2,9.7,0.8,10.9,117.4
2022-07-16 14:00:00Z,19.0,10.5,12.4,1.3,14.5,116.8
2022-07-16 15:00:00Z,23.6,12.1,9.2,0.8,10.4,120.4
2022-07-16 16:00:00Z,18.9,11.8,13.0,1.5,15.2,124.7
2022-07-16 17:00:00Z,18.1,9.4,14.8,1.6,17.1,119.8
2022-07-16 18:00:00Z,20.9,9.2,16.8,1.6,19.3,107.7
2022-07-16 19:00:00Z,22.8,8.8,16.1,0.9,17.5,105.0
2022-07-16 20:00:00Z,20.9,11.5,18.5,0.7,19.6,93.5
2022-07-16 21:00:00Z,17.7,10.2,24.0,0.3,24.5,79.9
2022-07-16 22:00:00Z,20.1,10.4,28.5,0.1,28.7,69.2
2022-07-16 23:00:00Z,18.5,9.5,30.8,0.1,30.9,74.8
2022-07-17 00:00:00Z,17.3,9.9,22.6,0.0,22.1,84.3
2022-07-17 01:00:00Z,17.8,9.5,15.8,0.1,15.7,86.6
2022-07-17 02:00:00Z,14.1,9.7,11.9,0.0,11.4,84.7
2022-07-17 03:00:00Z,13.0,10.4,12.1,0.1,12.1,79.7
2022-07-17 04:00:00Z,14.3,7.5,13.7,0.1,13.7,74.4
2022-07-17 05:00:00Z,15.7,7.6,21.4,0.2,21.5,61.2
2022-07-17 06:00:00Z,17.0,11.2,19.0,0.8,20.2,66.3
2022-07-17 07:00:00Z,15.4,7.9,16.8,1.4,19.0,66.5
2022-07-17 08:00:00Z,14.8,7.9,17.5,1.8,20.4,76.4
2022-07-17 09:00:00Z,13.7,8.1,10.7,0.3,11.4,91.5
2022-07-17 10:00:00Z,13.0,7.1,9.0,0.5,9.8,102.6
2022-07-17 11:00:00Z,12.7,8.6,8.0,0.2,8.3,108.4
2022-07-17 12:00:00Z,10.9,9.0,11.1,1.1,12.9,108.5
2022-07-17 13:00:00Z,15.9,4.8,11.3,0.9,12.8,113.4
2022-07-17 14:00:00Z,11.1,6.5,11.0,1.5,13.3,114.5
2022-07-17 15:00:00Z,11.3,10.1,12.2,1.4,14.4,116.6
2022-07-17 16:00:00Z,16.7,9.8,9.4,1.0,10.8,116.3
2022-07-17 17:00:00Z,15.0,7.4,10.0,0.6,11.0,117.4
2022-07-17 18:00:00Z,11.1,6.7,11.4,0.6,12.5,115.9
2022-07-17 19:00:00Z,11.1,7.0,14.1,0.5,14.9,109.4
2022-07-17 20:00:00Z,12.2,9.0,21.4,0.3,21.9,93.4
2022-07-17 21:00:00Z,14.4,10.0,31.2,0.3,31.8,80.6
2022-07-17 22:00:00Z,18.6,12.3,34.4,0.3,34.8,73.7
2022-07-17 23:00:00Z,15.6,12.3,39.6,0.1,39.8,65.0
2022-07-18 00:00:00Z,20.2,13.8,50.4,0.2,50.6,45.7
2022-07-18 01:00:00Z,24.5,14.5,53.0,0.0,52.9,35.5
2022-07-18 02:00:00Z,23.4,15.3,59.2,0.1,59.0,25.5
2022-07-18 03:00:00Z,26.7,17.1,55.4,0.5,55.7,21.4
2022-07-18 04:00:00Z,29.4,17.2,64.9,0.7,65.8,12.6
2022-07-18 05:00:00Z,30.3,16.6,74.4,20.6,105.9,4.9
2022-07-18 06:00:00Z,28.7,15.3,58.9,11.3,76.3,36.8
2022-07-18 07:00:00Z,42.0,15.9,82.3,41.2,145.4,11.9
2022-07-18 08:00:00Z,52.4,17.4,62.3,14.6,84.7,47.7
2022-07-18 09:00:00Z,28.7,13.1,43.9,4.2,50.3,82.7
2022-07-18 10:00:00Z,25.3,9.9,35.0,3.3,40.2,112.6
2022-07-18 11:00:00Z,22.4,10.3,23.4,1.4,25.5,148.1
2022-07-18 12:00:00Z,22.1,9.7,16.5,1.0,18.0,158.4
2022-07-18 13:00:00Z,18.0,10.0,13.5,0.9,14.8,159.9
2022-07-18 14:00:00Z,17.0,9.4,15.3,1.4,17.5,157.0
2022-07-18 15:00:00Z,18.6,10.3,14.8,1.1,16.5,165.1
2022-07-18 16:00:00Z,17.4,11.3,15.1,1.1,16.8,164.4
2022-07-18 17:00:00Z,18.6,13.5,17.6,1.1,19.2,164.7
2022-07-18 18:00:00Z,22.0,13.3,18.6,1.0,20.0,140.6
2022-07-18 19:00:00Z,24.1,11.8,23.5,0.4,24.0,111.7
2022-07-18 20:00:00Z,26.0,14.0,32.4,0.4,33.0,85.6
2022-07-18 21:00:00Z,26.2,16.0,61.9,0.8,63.1,51.0
2022-07-18 22:00:00Z,32.2,19.7,58.3,0.0,58.3,50.4
2022-07-18 23:00:00Z,28.5,18.2,35.4,0.0,34.8,70.7
2022-07-19 00:00:00Z,26.2,15.7,31.3,0.0,31.1,68.8
2022-07-19 01:00:00Z,28.8,13.3,30.0,0.0,29.9,64.3
2022-07-19 02:00:00Z,27.3,14.6,26.9,0.0,26.8,60.5
2022-07-19 03:00:00Z,25.7,16.2,35.6,0.0,35.6,48.5
2022-07-19 04:00:00Z,25.9,10.7,34.0,0.0,33.3,50.3
2022-07-19 05:00:00Z,24.9,10.7,38.2,0.3,38.2,50.7
2022-07-19 06:00:00Z,31.0,13.4,68.2,6.1,77.5,30.9
2022-07-19 07:00:00Z,31.4,14.1,40.5,1.3,42.4,75.4
2022-07-19 08:00:00Z,32.0,14.3,38.4,2.7,42.4,95.5
2022-07-19 09:00:00Z,32.9,15.2,32.1,2.3,35.7,116.2
2022-07-19 10:00:00Z,33.5,14.2,23.5,1.5,25.7,131.9
2022-07-19 11:00:00Z,35.8,14.3,17.7,1.3,19.7,133.7
2022-07-19 12:00:00Z,30.5,13.3,13.0,1.1,14.8,129.6
2022-07-19 13:00:00Z,30.5,12.6,13.0,1.1,14.6,134.2
2022-07-19 14:00:00Z,33.1,12.4,11.7,0.8,13.0,147.7
2022-07-19 15:00:00Z,34.4,16.3,11.2,0.5,12.0,149.6
2022-07-19 16:00:00Z,30.1,15.2,11.0,0.7,12.1,145.2
2022-07-19 17:00:00Z,25.8,14.8,10.5,0.6,11.6,135.1
2022-07-19 18:00:00Z,33.2,15.2,12.2,0.4,12.7,130.3
2022-07-19 19:00:00Z,83.7,39.1,11.9,0.4,12.5,118.9
2022-07-19 20:00:00Z,86.5,60.0,11.5,0.2,11.8,117.4
2022-07-19 21:00:00Z,54.3,37.2,9.3,0.5,10.0,106.2
2022-07-19 22:00:00Z,34.2,21.2,9.2,0.0,9.0,100.4
2022-07-19 23:00:00Z,30.1,19.0,10.3,0.0,9.9,97.7
2022-07-20 00:00:00Z,34.4,17.1,10.3,0.0,9.5,92.4
2022-07-20 01:00:00Z,31.7,18.2,8.5,0.0,7.8,86.0
2022-07-20 02:00:00Z,35.9,17.6,10.4,0.0,9.7,83.5
2022-07-20 03:00:00Z,45.5,30.5,9.4,0.0,7.8,93.5
2022-07-20 04:00:00Z,48.9,36.9,9.2,0.0,7.5,91.1
2022-07-20 05:00:00Z,49.5,32.9,9.9,0.0,8.0,86.5
2022-07-20 06:00:00Z,21.7,20.1,16.3,0.0,14.1,85.0
2022-07-20 07:00:00Z,20.4,16.0,21.2,0.0,18.9,79.3
2022-07-20 08:00:00Z,16.9,19.6,41.0,0.1,40.5,50.1
2022-07-20 09:00:00Z,21.9,14.8,24.4,0.8,25.8,66.8
2022-07-20 10:00:00Z,23.3,11.6,15.6,0.8,17.0,67.5
2022-07-20 11:00:00Z,13.5,13.5,15.2,0.8,16.6,55.7
2022-07-20 12:00:00Z,16.4,11.2,17.0,0.5,17.6,50.0
2022-07-20 13:00:00Z,20.7,11.7,17.1,1.4,19.2,47.3
2022-07-20 14:00:00Z,21.2,13.7,19.1,3.5,24.5,46.0
2022-07-20 15:00:00Z,22.2,10.9,13.8,1.3,15.9,58.7
2022-07-20 16:00:00Z,18.1,12.2,18.5,0.8,19.8,52.1
2022-07-20 17:00:00Z,13.9,9.5,13.2,0.5,14.0,67.3
2022-07-20 18:00:00Z,5.1,7.3,15.2,0.3,15.8,68.1
2022-07-20 19:00:00Z,7.3,6.0,15.9,0.6,16.9,66.2
2022-07-20 20:00:00Z,8.0,9.5,19.2,0.0,18.5,57.4
2022-07-20 21:00:00Z,13.2,10.0,23.6,0.0,23.0,49.2
2022-07-20 22:00:00Z,9.8,8.8,25.0,0.0,24.1,48.5
2022-07-20 23:00:00Z,7.4,7.7,20.1,0.0,19.1,49.1
2022-07-21 00:00:00Z,5.6,6.9,17.1,0.0,15.8,50.8
2022-07-21 01:00:00Z,7.4,6.0,15.4,0.0,14.5,49.0
2022-07-21 02:00:00Z,11.8,6.9,12.5,0.0,11.1,49.1
2022-07-21 03:00:00Z,10.6,7.3,12.7,0.0,11.4,48.4
2022-07-21 04:00:00Z,13.8,7.8,11.0,0.0,9.7,54.1
2022-07-21 05:00:00Z,14.4,11.1,11.4,0.0,10.7,60.1
2022-07-21 06:00:00Z,16.4,13.3,15.3,0.2,15.7,55.3
2022-07-21 07:00:00Z,17.4,12.1,18.9,1.5,21.1,50.5
2022-07-21 08:00:00Z,21.0,16.4,18.3,2.1,21.6,48.1
2022-07-21 09:00:00Z,25.1,18.5,16.5,1.7,19.0,55.7
2022-07-21 10:00:00Z,27.6,19.5,13.8,1.6,16.2,67.7
2022-07-21 11:00:00Z,24.0,15.9,11.9,1.8,14.7,80.5
2022-07-21 12:00:00Z,21.8,15.0,11.4,1.2,13.1,93.0
2022-07-21 13:00:00Z,19.7,12.1,10.7,1.0,12.2,96.4
2022-07-21 14:00:00Z,17.5,12.9,18.8,1.7,21.3,92.8
2022-07-21 15:00:00Z,21.8,13.0,17.2,0.8,18.4,101.8
2022-07-21 16:00:00Z,20.6,14.0,19.5,1.4,21.6,102.1
2022-07-21 17:00:00Z,19.4,14.1,17.1,1.5,19.4,103.0
2022-07-21 18:00:00Z,24.1,12.5,15.6,0.6,16.7,105.1
2022-07-21 19:00:00Z,20.8,15.4,16.4,0.6,17.3,102.7
2022-07-21 20:00:00Z,23.4,15.6,17.9,0.0,17.8,87.6
2022-07-21 21:00:00Z,25.4,14.0,23.5,0.0,23.4,76.3
2022-07-21 22:00:00Z,26.1,15.1,23.1,0.0,22.7,70.4
2022-07-21 23:00:00Z,31.0,16.6,23.0,0.0,22.6,65.1
2022-07-22 00:00:00Z,28.5,15.4,19.1,0.0,18.8,65.2
